stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2333,2333,Rancho @ Washington (N),,36.181615,-115.17952,,,,,,0
2334,2334,Rancho @ Washington (S),,36.180659,-115.178995,,,,,,0
2340,2340,Reno @ Haven (E),,36.097179,-115.167837,,,,,,0
2341,2341,Reno @ Haven (W),,36.097357,-115.168861,,,,,,0
2345,2345,Revere @ Carey (N),,36.203779,-115.15172,,,,,,0
2347,2347,Revere @ Nelson (N),,36.20553,-115.151762,,,,,,0
2372,2372,Rossmoyne @ Baron (E),,36.207499,-115.146629,,,,,,0
2374,2374,Rossmoyne @ Revere (E),,36.20865,-115.15121,,,,,,0
2380,2380,Sahara @ 15th (E),,36.144158,-115.132551,,,,,,0
2381,2381,Sahara @ 6th (E),,36.14376,-115.146218,,,,,,0
2383,2383,Sahara @ Arden (E),,36.144228,-115.073969,,,,,,0
2386,2386,Sahara @ Arville (W),,36.144639,-115.200543,,,,,,0
2387,2387,Sahara @ Atlantic (E),,36.144184,-115.113969,,,,,,0
2389,2389,Sahara @ Atlantic (W),,36.144501,-115.114889,,,,,,0
2393,2393,Sahara @ Buffalo (E),,36.143538,-115.260019,,,,,,0
2394,2394,Sahara @ Buffalo (W),,36.143838,-115.261635,,,,,,0
2395,2395,Sahara @ Burnham (E),,36.144174,-115.122438,,,,,,0
2399,2399,Sahara @ Cimarron (E),,36.143718,-115.26936,,,,,,0
2400,2400,Sahara @ Commercial Center (W),,36.144236,-115.141603,,,,,,0
2401,2401,Sahara @ Decatur (W),,36.144668,-115.204711,,,,,,0
2402,2402,Sahara @ Decatur (E),,36.144374,-115.20744,,,,,,0
2404,2404,Sahara @ Decatur (W),,36.144679,-115.208779,,,,,,0
2407,2407,Sahara @ Durango (E),,36.143927,-115.278056,,,,,,0
2408,2408,Sahara @ Cimarron (E),,36.14383,-115.274059,,,,,,0
2409,2409,Sahara @ Eastern (E),,36.144163,-115.118003,,,,,,0
2410,2410,Sahara @ Eastern (W),,36.144458,-115.120042,,,,,,0
2411,2411,Sahara @ Edmond (E),,36.144312,-115.211911,,,,,,0
2413,2413,Sahara @ El Camino (E),,36.144,-115.229047,,,,,,0
2414,2414,Sahara @ Tomsik (W),,36.144142,-115.274251,,,,,,0
2415,2415,Jimmy Durante @ Tropicana (N),,36.104029,-115.039928,,,,,,0
2417,2417,Sahara @ Fremont (W),,36.145385,-115.102156,,,,,,0
2418,2418,Sahara @ Fort Apache (E),,36.144236,-115.297009,,,,,,0
2419,2419,Sahara @ Boulder (E),,36.145306,-115.101753,,,,,,0
2421,2421,Sahara @ Fort Apache (E),,36.144259,-115.302033,,,,,,0
2423,2423,Sahara @ Jones (E),,36.144096,-115.224271,,,,,,0
2424,2424,Sahara @ Jones (W),,36.144367,-115.2263,,,,,,0
2425,2425,Sahara @ Las Vegas (E),,36.143545,-115.156433,,,,,,0
2426,2426,Sahara @ Las Vegas (W),,36.143795,-115.158243,,,,,,0
2427,2427,Sahara @ Lake Sahara (E),,36.143948,-115.28308,,,,,,0
2429,2429,Sahara @ Lamb (E),,36.144201,-115.082306,,,,,,0
2430,2430,Sahara @ Lamb (W),,36.144417,-115.083484,,,,,,0
2431,2431,Sahara @ Frank (W),,36.144431,-115.068634,,,,,,0
2432,2432,Sahara @ Las Verdes (E),,36.144288,-115.193706,,,,,,0
2433,2433,Sahara @ Lindell (E),,36.144238,-115.216178,,,,,,0
2439,2439,Sahara @ Maryland (E),,36.1441,-115.13649,,,,,,0
2441,2441,Sahara @ Maryland (W),,36.144354,-115.138199,,,,,,0
2442,2442,Sahara @ McLeod (E),,36.144129,-115.109251,,,,,,0
2443,2443,Sahara @ McLeod (W),,36.144455,-115.110322,,,,,,0
2444,2444,Sahara @ Mojave (E),,36.144225,-115.105005,,,,,,0
2445,2445,Sahara @ Mojave (W),,36.144514,-115.105886,,,,,,0
2449,2449,Sahara @ Orchard Valley (W),,36.144734,-115.03872,,,,,,0
2450,2450,Sahara @ Caravelle (W),,36.145181,-115.061263,,,,,,0
2453,2453,Sahara @ Rancho (E),,36.144108,-115.174764,,,,,,0
2454,2454,Sahara @ Paradise (E),,36.143481,-115.154145,,,,,,0
2456,2456,Sahara @ Rainbow (E),,36.143995,-115.241914,,,,,,0
2457,2457,Sahara @ Rainbow (W),,36.144297,-115.243591,,,,,,0
2458,2458,Sahara @ Rancho (W),,36.144479,-115.174593,,,,,,0
2460,2460,Sahara @ Redwood (E),,36.143941,-115.237767,,,,,,0
2461,2461,Sahara @ Redwood (W),,36.144263,-115.238869,,,,,,0
2465,2465,Sahara @ Nellis (E),,36.144219,-115.069417,,,,,,0
2468,2468,Sahara @ Sandhill (W),,36.146398,-115.092719,,,,,,0
2469,2469,Sahara @ Sandhill (E),,36.146185,-115.09357,,,,,,0
2471,2471,Sahara @ Santa Rosa (W),,36.143932,-115.149904,,,,,,0
2473,2473,Sahara @ Sloan (W),,36.144711,-115.047918,,,,,,0
2478,2478,Sahara @ Tam (W),,36.143968,-115.16286,,,,,,0
2480,2480,Sahara @ Tenaya (E),,36.143774,-115.251358,,,,,,0
2481,2481,Sahara @ Tenaya (W),,36.144051,-115.252616,,,,,,0
2482,2482,Sahara @ Torrey Pines (W),,36.14422,-115.233207,,,,,,0
2483,2483,Sahara @ Torrey Pines (E),,36.143904,-115.233394,,,,,,0
2485,2485,Sahara @ Tree Line (W),,36.144686,-115.034525,,,,,,0
2487,2487,Sahara @ Valley View (E),,36.144263,-115.189838,,,,,,0
2489,2489,Sahara @ Walnut (W),,36.144478,-115.087909,,,,,,0
2492,2492,Sahara @ Winterwood (W),,36.14617,-115.05774,,,,,,0
2504,2504,Sands @ Koval (E),,36.122252,-115.163026,,,,,,0
2505,2505,Sands @ Koval (W),,36.122582,-115.164882,,,,,,0
2506,2506,Sands @ Las Vegas (E),,36.125149,-115.168441,,,,,,0
2509,2509,Sands @ Paradise (W),,36.12147,-115.156038,,,,,,0
2520,2520,Simmons @ Alexander (S),,36.231647,-115.180296,,,,,,0
2521,2521,Simmons @ Colton (S),,36.221743,-115.179804,,,,,,0
2524,2524,Simmons @ Craig (S),,36.238629,-115.180307,,,,,,0
2526,2526,Simmons @ Gowan (S),,36.224287,-115.179924,,,,,,0
2530,2530,Smoke Ranch @ Steinke (E),,36.20321,-115.239131,,,,,,0
2531,2531,Smoke Ranch @ James Bilbray (W),,36.203414,-115.23802,,,,,,0
2538,2538,Smoke Ranch @ Rainbow (E),,36.20325,-115.2413,,,,,,0
2539,2539,Smoke Ranch @ Rainbow (W),,36.203484,-115.242731,,,,,,0
2543,2543,Smoke Ranch @ Rock Springs (W),,36.203519,-115.247397,,,,,,0
2546,2546,Smoke Ranch @ Torrey Pines (W),,36.203345,-115.233623,,,,,,0
2553,2553,Spring Mountain @ Polaris (W),,36.126459,-115.184967,,,,,,0
2554,2554,Spring Mountain @ Arville (E),,36.12626,-115.19868,,,,,,0
2555,2555,Spring Mountain @ Arville (W),,36.126417,-115.199948,,,,,,0
2558,2558,Spring Mountain @ Decatur (E),,36.126198,-115.206621,,,,,,0
2559,2559,Spring Mountain @ Decatur (W),,36.12634,-115.20883,,,,,,0
2560,2560,Spring Mountain @ Duneville (E),,36.125592,-115.220394,,,,,,0
2561,2561,Spring Mountain @ El Camino (E),,36.125455,-115.230235,,,,,,0
2562,2562,Spring Mountain @ El Camino (W),,36.125622,-115.230797,,,,,,0
2563,2563,Spring Mountain @ Mel Torme (E),,36.125446,-115.172526,,,,,,0
2565,2565,Spring Mountain @ Decatur (E),,36.126059,-115.210865,,,,,,0
2566,2566,Spring Mountain @ Hauck (W),,36.12619,-115.211597,,,,,,0
2570,2570,Spring Mountain @ Jones (E),,36.125423,-115.223876,,,,,,0
2571,2571,Spring Mountain @ Jones (W),,36.12557,-115.225605,,,,,,0
2572,2572,Spring Mountain @ Las Vegas (W),,36.125696,-115.170513,,,,,,0
2573,2573,Spring Mountain @ Lindell (E),,36.125786,-115.21583,,,,,,0
2574,2574,Spring Mountain @ Lindell (W),,36.12591,-115.217273,,,,,,0
2576,2576,Spring Mountain @ Stober (E),,36.126222,-115.203581,,,,,,0
2577,2577,Spring Mountain @ Polaris (E),,36.126244,-115.185134,,,,,,0
2579,2579,Spring Mountain @ Rainbow (E),,36.125631,-115.242227,,,,,,0
2580,2580,Spring Mountain @ Rainbow (W),,36.125795,-115.244505,,,,,,0
2581,2581,Spring Mountain @ Red Rock (W),,36.125687,-115.221842,,,,,,0
2582,2582,Spring Mountain @ Redwood (E),,36.125573,-115.238029,,,,,,0
2583,2583,Spring Mountain @ Redwood (W),,36.12575,-115.238917,,,,,,0
2585,2585,Spring Mountain @ Myrtle (W),,36.126396,-115.203398,,,,,,0
2586,2586,Spring Mountain @ Torrey Pines (E),,36.125518,-115.233376,,,,,,0
2587,2587,Spring Mountain @ Torrey Pines (W),,36.125689,-115.234786,,,,,,0
2588,2588,Spring Mountain @ Valley View (E),,36.12639,-115.189569,,,,,,0
2590,2590,Spring Mountain @ Valley View (W),,36.126617,-115.191098,,,,,,0
2591,2591,Spring Mountain @ Wynn (E),,36.126351,-115.194209,,,,,,0
2592,2592,Spring Mountain @ Wynn (W),,36.126533,-115.194978,,,,,,0
2594,2594,St Louis @ Fremont (E),,36.149138,-115.103868,,,,,,0
2595,2595,St Louis @ Fremont (W),,36.148161,-115.105581,,,,,,0
2596,2596,St Louis @ Las Vegas (E),,36.148047,-115.153699,,,,,,0
2597,2597,St Louis @ Palm (W),,36.150579,-115.102239,,,,,,0
2598,2598,St Louis @ Palm (E),,36.151,-115.101398,,,,,,0
2601,2601,Stephanie @ Mall Ring (N),,36.069466,-115.045968,,,,,,0
2602,2602,Stephanie @ Power Center (N),,36.060314,-115.046073,,,,,,0
2603,2603,Stephanie @ Power Center (S),,36.059488,-115.046356,,,,,,0
2604,2604,Stephanie @ Sunset (S),,36.064903,-115.046295,,,,,,0
2605,2605,Stephanie @ Sunset (N),,36.065857,-115.046007,,,,,,0
2606,2606,Stephanie @ Sunset (S),,36.063059,-115.04633,,,,,,0
2607,2607,Stephanie @ Valley Wind (N),,36.051486,-115.046274,,,,,,0
2608,2608,Stephanie @ Warm Springs (N),,36.056941,-115.046063,,,,,,0
2609,2609,Stephanie @ Warm Springs (S),,36.055158,-115.04644,,,,,,0
2611,2611,Stewart @ 10th (W),,36.169304,-115.133687,,,,,,0
2612,2612,Stewart @ 13th (E),,36.167422,-115.129664,,,,,,0
2613,2613,Stewart @ 14th (W),,36.167385,-115.1292,,,,,,0
2614,2614,Stewart @ 21st (E),,36.16648,-115.120046,,,,,,0
2615,2615,Stewart @ 21st (W),,36.166585,-115.120956,,,,,,0
2616,2616,Stewart @ 28th (E),,36.166337,-115.110981,,,,,,0
2617,2617,Stewart @ 28th (W),,36.16659,-115.112251,,,,,,0
2620,2620,Stewart @ 7th (E),,36.170477,-115.136792,,,,,,0
2621,2621,Stewart @ 6th (W),,36.171383,-115.138504,,,,,,0
2623,2623,Stewart @ 10th (E),,36.169179,-115.133771,,,,,,0
2624,2624,Stewart @ Pecos (W),,36.166264,-115.095665,,,,,,0
2625,2625,Stewart @ Bruce (E),,36.166442,-115.124133,,,,,,0
2626,2626,Stewart @ Bruce (W),,36.166532,-115.126391,,,,,,0
2627,2627,Stewart @ Century (W),,36.166358,-115.085933,,,,,,0
2628,2628,Stewart @ Christy (W),,36.16699,-115.053638,,,,,,0
2629,2629,Stewart @ Coast (W),,36.166284,-115.093091,,,,,,0
2630,2630,Stewart @ Eastern (E),,36.166402,-115.114564,,,,,,0
2631,2631,Stewart @ Eastern (W),,36.166647,-115.11622,,,,,,0
2633,2633,Stewart @ Greenbrook (E),,36.166361,-115.066458,,,,,,0
2634,2634,Stewart @ Greenbrook (W),,36.166582,-115.067005,,,,,,0
2636,2636,Stewart @ Lamb (E),,36.166195,-115.08002,,,,,,0
2637,2637,Stewart @ Lamb (W),,36.166404,-115.081292,,,,,,0
2639,2639,Stewart @ Marion (E),,36.16631,-115.070593,,,,,,0
2640,2640,Stewart @ Marion (W),,36.16652,-115.071866,,,,,,0
2641,2641,Stewart @ Maryland (W),,36.168367,-115.131491,,,,,,0
2642,2642,Stewart @ Mojave (E),,36.166178,-115.104588,,,,,,0
2643,2643,Stewart @ Mojave (W),,36.166443,-115.106136,,,,,,0
2644,2644,Stewart @ Nellis (E),,36.166441,-115.061552,,,,,,0
2645,2645,Stewart @ Nellis (W),,36.166629,-115.062836,,,,,,0
2646,2646,Stewart @ Page (E),,36.166248,-115.075505,,,,,,0
2647,2647,Stewart @ Page (W),,36.166461,-115.076552,,,,,,0
2648,2648,Stewart @ Pecos (E),,36.166024,-115.097669,,,,,,0
2649,2649,Stewart @ Pecos (W),,36.166257,-115.098787,,,,,,0
2651,2651,Stewart @ Ronald (E),,36.166133,-115.086185,,,,,,0
2652,2652,Stewart @ Sandhill (E),,36.166078,-115.092526,,,,,,0
2653,2653,Stewart @ Sandhill (E),,36.166108,-115.088813,,,,,,0
2654,2654,Stewart @ Sandhill (W),,36.166322,-115.089649,,,,,,0
2658,2658,Sunset @ Annie Oakley (E),,36.070914,-115.086262,,,,,,0
2659,2659,Sunset @ Annie Oakley (W),,36.071196,-115.087975,,,,,,0
2660,2660,Sunset @ Arroyo Grande (W),,36.06389,-115.059978,,,,,,0
2661,2661,Sunset @ Arroyo Grande (E),,36.063588,-115.058098,,,,,,0
2663,2663,Sunset @ Athenian (E),,36.070778,-115.077447,,,,,,0
2664,2664,Sunset @ Athenian (W),,36.071037,-115.078489,,,,,,0
2665,2665,Sunset @ Bermuda (E),,36.071246,-115.153886,,,,,,0
2670,2670,Sunset @ Eastern (E),,36.071459,-115.117697,,,,,,0
2671,2671,Sunset @ Eastern (W),,36.07177,-115.11945,,,,,,0
2673,2673,Sunset @ Eiger (E),,36.063659,-115.06045,,,,,,0
2675,2675,Sunset @ Escondido (E),,36.07163,-115.134218,,,,,,0
2676,2676,Sunset @ Escondido (W),,36.07192,-115.135299,,,,,,0
2677,2677,Sunset @ Marks (W),,36.063875,-115.040937,,,,,,0
2679,2679,Sunset @ Gibson (W),,36.06395,-115.027757,,,,,,0
2680,2680,Sunset @ Green Valley (E),,36.07077,-115.081219,,,,,,0
2681,2681,Sunset @ Green Valley (W),,36.071016,-115.083296,,,,,,0
2682,2682,Sunset @ Grier (E),,36.071398,-115.147669,,,,,,0
2684,2684,Sunset @ Marks (E),,36.063622,-115.035497,,,,,,0
2685,2685,Sunset @ Marks (W),,36.063919,-115.035504,,,,,,0
2686,2686,Sunset @ McLeod (E),,36.07144,-115.1119,,,,,,0
2687,2687,Sunset @ McLeod (W),,36.071678,-115.113472,,,,,,0
2690,2690,Sunset @ Paradise (E),,36.071559,-115.140263,,,,,,0
2694,2694,Sunset @ Pecos (E),,36.071435,-115.099704,,,,,,0
2695,2695,Sunset @ Pecos (W),,36.071703,-115.101771,,,,,,0
2696,2696,Sunset @ Pepper Tree (E),,36.065957,-115.066218,,,,,,0
2699,2699,Sunset @ Sandhill (E),,36.071094,-115.091115,,,,,,0
2700,2700,Sunset @ Sandhill (W),,36.071427,-115.093248,,,,,,0
2702,2702,Sunset @ Spencer (E),,36.071578,-115.12719,,,,,,0
2703,2703,Sunset @ Spencer (W),,36.071825,-115.128229,,,,,,0
2704,2704,Sunset @ Stephanie (W),,36.06384,-115.046736,,,,,,0
2705,2705,Sunset @ Stephanie (E),,36.063528,-115.047958,,,,,,0
2706,2706,Sunset @ Stephanie (E),,36.063546,-115.04166,,,,,,0
2707,2707,Sunset @ Surrey (E),,36.071521,-115.122262,,,,,,0
2708,2708,Sunset @ Tomiyasu (E),,36.071468,-115.104469,,,,,,0
2709,2709,Sunset @ Sunset Corporate (W),,36.071717,-115.10663,,,,,,0
2710,2710,Sunset @ Valle Verde (E),,36.067499,-115.06786,,,,,,0
2711,2711,Sunset @ Whitney Ranch (E),,36.063599,-115.052009,,,,,,0
2712,2712,Sunset @ Whitney Ranch (W),,36.063809,-115.053236,,,,,,0
2716,2716,Swenson @ De Met (N),,36.096107,-115.145796,,,,,,0
2717,2717,Swenson @ Flamingo (N),,36.115853,-115.146229,,,,,,0
2718,2718,Swenson @ Harmon (N),,36.108671,-115.150342,,,,,,0
2720,2720,Swenson @ Naples (N),,36.106075,-115.149827,,,,,,0
2721,2721,Swenson @ Twain (N),,36.119006,-115.146132,,,,,,0
2722,2722,Swenson @ Harmon (N),,36.11107,-115.15038,,,,,,0
2723,2723,Swenson @ Sierra Vista (N),,36.124684,-115.146011,,,,,,0
2724,2724,Swenson @ Sierra Vista (N),,36.127379,-115.146015,,,,,,0
2725,2725,Swenson @ Tropicana (N),,36.101584,-115.145872,,,,,,0
2727,2727,Swenson @ Twain (N),,36.122174,-115.146086,,,,,,0
2730,2730,Tenaya @ Box Canyon (N),,36.208963,-115.249522,,,,,,0
2733,2733,Tenaya @ Cheyenne (N),,36.216339,-115.251008,,,,,,0
2734,2734,Tenaya @ Cascade Valley (N),,36.211258,-115.249287,,,,,,0
2735,2735,Tenaya @ Prairie Falcon (N),,36.206981,-115.250752,,,,,,0
2737,2737,Tenaya @ Smoke Ranch (N),,36.204402,-115.25131,,,,,,0
2741,2741,Torrey Pines @ Balzar (N),,36.199759,-115.23293,,,,,,0
2742,2742,Torrey Pines @ Balzar (S),,36.198795,-115.233147,,,,,,0
2747,2747,Torrey Pines @ Starcrest (S),,36.190603,-115.233256,,,,,,0
2748,2748,Torrey Pines @ Freash Meadows (S),,36.18454,-115.234647,,,,,,0
2749,2749,Torrey Pines @ Carmen (N),,36.18528,-115.234439,,,,,,0
2758,2758,Torrey Pines @ Lake Mead (N),,36.196633,-115.232967,,,,,,0
2759,2759,Torrey Pines @ Lake Mead (S),,36.195386,-115.233191,,,,,,0
2760,2760,Torrey Pines @ Private Drive Access (N),,36.194238,-115.233005,,,,,,0
2764,2764,Torrey Pines @ Smoke Ranch (S),,36.202832,-115.233086,,,,,,0
2767,2767,Torrey Pines @ Vegas (N),,36.189019,-115.233079,,,,,,0
2768,2768,Torrey Pines @ Vegas (S),,36.188144,-115.233286,,,,,,0
2769,2769,Torrey Pines @ Washington (N),,36.181597,-115.233093,,,,,,0
2770,2770,Town Center @ Covington Cross (N),,36.182812,-115.310943,,,,,,0
2772,2772,Town Center @ Corporate Crossing (W),,36.185361,-115.308588,,,,,,0
2773,2773,Town Center @ Covington Cross (W),,36.182803,-115.311447,,,,,,0
2774,2774,Town Center @ Spring Gate (W),,36.188758,-115.304824,,,,,,0
2775,2775,Town Center @ Hualapai (W),,36.179299,-115.316501,,,,,,0
2780,2780,Tropicana @ Mountain Vista (W),,36.100408,-115.069007,,,,,,0
2783,2783,Tropicana @ Lindell (E),,36.100404,-115.2144,,,,,,0
2784,2784,Tropicana @ Duneville (E),,36.100058,-115.220047,,,,,,0
2785,2785,Tropicana @ Arville (E),,36.100769,-115.19864,,,,,,0
2786,2786,Tropicana @ Cameron (W),,36.101048,-115.201079,,,,,,0
2787,2787,Tropicana @ Boulder (E),,36.101139,-115.049988,,,,,,0
2789,2789,Tropicana @ Burnham (E),,36.100228,-115.122537,,,,,,0
2790,2790,Tropicana @ Burnham (W),,36.100669,-115.124017,,,,,,0
2791,2791,Tropicana @ Cameron (E),,36.100769,-115.203089,,,,,,0
2792,2792,Tropicana @ Cameron (W),,36.101048,-115.205317,,,,,,0
2793,2793,Tropicana @ Decatur (E),,36.100718,-115.208537,,,,,,0
2794,2794,Tropicana @ Lindell (W),,36.100559,-115.216056,,,,,,0
2795,2795,Tropicana @ Decatur (W),,36.100979,-115.208867,,,,,,0
2796,2796,Tropicana @ Denning (E),,36.100299,-115.055579,,,,,,0
2797,2797,Tropicana @ Duke Ellington (E),,36.100718,-115.167057,,,,,,0
2798,2798,Tropicana @ Eastern (E),,36.099838,-115.11779,,,,,,0
2799,2799,Tropicana @ Eastern (W),,36.100187,-115.120055,,,,,,0
2804,2804,Tropicana @ Dean Martin (W),,36.100809,-115.183779,,,,,,0
2806,2806,Tropicana @ Jones (E),,36.099815,-115.224302,,,,,,0
2807,2807,Tropicana @ Sepulveda (W),,36.099958,-115.231138,,,,,,0
2808,2808,Tropicana @ Jones (W),,36.099989,-115.225903,,,,,,0
2809,2809,Tropicana @ Knollwood (W),,36.099909,-115.24788,,,,,,0
2810,2810,Tropicana @ Koval (E),,36.100673,-115.162319,,,,,,0
2811,2811,Tropicana @ Koval (W),,36.101161,-115.165235,,,,,,0
2812,2812,Tropicana @ Las Vegas (E),,36.100731,-115.170776,,,,,,0
2813,2813,Tropicana @ Las Vegas (W),,36.101017,-115.17449,,,,,,0
2814,2814,Tropicana @ Koval (W),,36.101059,-115.157927,,,,,,0
2815,2815,Tropicana @ Maryland (E),,36.100789,-115.136088,,,,,,0
2816,2816,Tropicana @ Maryland (W),,36.101128,-115.138138,,,,,,0
2817,2817,Tropicana @ McLeod (E),,36.099888,-115.109462,,,,,,0
2818,2818,Tropicana @ McLeod (W),,36.100139,-115.1109,,,,,,0
2819,2819,Tropicana @ Missouri (E),,36.100342,-115.045715,,,,,,0
2820,2820,Tropicana @ Mojave (E),,36.099898,-115.10515,,,,,,0
2821,2821,Tropicana @ Mojave (W),,36.100135,-115.105084,,,,,,0
2822,2822,Tropicana @ Nellis (W),,36.100449,-115.059809,,,,,,0
2823,2823,Tropicana @ Morris (E),,36.100228,-115.05897,,,,,,0
2824,2824,Tropicana @ Mountain Vista (W),,36.100428,-115.07387,,,,,,0
2825,2825,Tropicana @ Mountain Vista (E),,36.100172,-115.07254,,,,,,0
2827,2827,Tropicana @ Nellis (E),,36.100139,-115.06326,,,,,,0
2828,2828,Tropicana @ Nellis (W),,36.100388,-115.06486,,,,,,0
2829,2829,Tropicana @ Palm (E),,36.100168,-115.077447,,,,,,0
2830,2830,Tropicana @ Palm (W),,36.100439,-115.078498,,,,,,0
2831,2831,Tropicana @ Paradise (E),,36.100868,-115.149151,,,,,,0
2832,2832,Tropicana @ Paradise (W),,36.101188,-115.151538,,,,,,0
2833,2833,Tropicana @ Pearl (E),,36.099989,-115.096029,,,,,,0
2834,2834,Tropicana @ Pearl (W),,36.100248,-115.097179,,,,,,0
2835,2835,Tropicana @ Pecos (E),,36.099918,-115.100088,,,,,,0
2836,2836,Tropicana @ Pecos (W),,36.100168,-115.102129,,,,,,0
2837,2837,Tropicana @ Polaris (E),,36.100589,-115.184628,,,,,,0
2838,2838,Tropicana @ Rainbow (E),,36.099679,-115.241679,,,,,,0
2839,2839,Tropicana @ Rainbow (W),,36.099958,-115.244119,,,,,,0
2841,2841,Tropicana @ Rollingwood (E),,36.100109,-115.087189,,,,,,0
2844,2844,Tropicana @ Sandhill (E),,36.100049,-115.091109,,,,,,0
2845,2845,Tropicana @ Sandhill (W),,36.100328,-115.092308,,,,,,0
2846,2846,Tropicana @ Sandhill (W),,36.100408,-115.085578,,,,,,0
2847,2847,Tropicana @ Sepulveda (E),,36.099707,-115.230247,,,,,,0
2848,2848,Tropicana @ Spencer (E),,36.100769,-115.127348,,,,,,0
2849,2849,Tropicana @ Spencer (W),,36.101087,-115.129014,,,,,,0
2850,2850,Tropicana @ Swenson (E),,36.100825,-115.145341,,,,,,0
2851,2851,Tropicana @ Swenson (W),,36.101318,-115.147518,,,,,,0
2852,2852,Tropicana @ Tamarus (E),,36.100838,-115.131857,,,,,,0
2853,2853,Tropicana @ Tamarus (W),,36.101108,-115.133019,,,,,,0
2854,2854,Tropicana @ Wilbur (W),,36.101128,-115.141918,,,,,,0
2856,2856,Tropicana @ Topaz (E),,36.099849,-115.11391,,,,,,0
2857,2857,Tropicana @ Topaz (W),,36.100117,-115.11519,,,,,,0
2858,2858,Tropicana @ Torrey Pines (E),,36.099679,-115.233418,,,,,,0
2859,2859,Tropicana @ Torrey Pines (W),,36.099949,-115.2349,,,,,,0
2860,2860,Tropicana @ Jones (W),,36.100299,-115.220627,,,,,,0
2862,2862,Tropicana @ Valley View (E),,36.100778,-115.189109,,,,,,0
2863,2863,Tropicana @ Valley View (W),,36.101059,-115.190469,,,,,,0
2864,2864,Tropicana @ Rainbow (W),,36.099978,-115.238878,,,,,,0
2865,2865,Tropicana @ Torrey Pines (E),,36.099707,-115.238528,,,,,,0
2866,2866,Tropicana @ Wilbur (E),,36.100818,-115.140759,,,,,,0
2867,2867,Tropicana @ Wynn (E),,36.100778,-115.19509,,,,,,0
2868,2868,Tropicana @ Wynn (W),,36.101039,-115.196488,,,,,,0
2875,2875,Twain @ Arville (E),,36.122588,-115.198747,,,,,,0
2876,2876,Twain @ Cambridge (E),,36.122061,-115.140425,,,,,,0
2877,2877,Twain @ Cambridge (W),,36.122256,-115.143313,,,,,,0
2879,2879,Twain @ Maryland (W),,36.12228,-115.138971,,,,,,0
2880,2880,Twain @ Palos Verdes (W),,36.12133,-115.151706,,,,,,0
2881,2881,Twain @ Palos Verdes (E),,36.121165,-115.150054,,,,,,0
2882,2882,Twain @ Paradise (E),,36.121177,-115.154554,,,,,,0
2883,2883,Twain @ Swenson (E),,36.121855,-115.145422,,,,,,0
2884,2884,Twain @ Swenson (W),,36.121439,-115.147533,,,,,,0
2888,2888,Jimmy Durante @ Stephanie (W),,36.105708,-115.044878,,,,,,0
2889,2889,Twain @ Valley View (W),,36.122842,-115.19103,,,,,,0
2890,2890,Twain @ Wynn (E),,36.122635,-115.194378,,,,,,0
2891,2891,Twain @ Wynn (W),,36.122789,-115.195447,,,,,,0
2893,2893,Utah @ Northridge (N),,35.973668,-114.825897,,,,,,0
2895,2895,Utah @ Avenue K (N),,35.976687,-114.8295,,,,,,0
2915,2915,Valley View @ Alta (N),,36.167052,-115.192443,,,,,,0
2916,2916,Valley View @ Alta (S),,36.165601,-115.192698,,,,,,0
2917,2917,Valley View @ Apache (S),,36.18065,-115.192587,,,,,,0
2918,2918,Valley View @ Bonanza (N),,36.177793,-115.192399,,,,,,0
2919,2919,Valley View @ Charleston (N),,36.159601,-115.192356,,,,,,0
2920,2920,Valley View @ Charleston (S),,36.158362,-115.192578,,,,,,0
2922,2922,Valley View @ Desert Inn (N),,36.130832,-115.190105,,,,,,0
2923,2923,Valley View @ Desert Inn (S),,36.130983,-115.190411,,,,,,0
2925,2925,Valley View @ El Conlon (N),,36.143001,-115.190653,,,,,,0
2928,2928,Valley View @ Fortune (S),,36.177839,-115.192589,,,,,,0
2929,2929,Valley View @ Fulton (N),,36.162438,-115.19239,,,,,,0
2930,2930,Valley View @ Fulton (S),,36.161909,-115.192623,,,,,,0
2931,2931,Valley View @ La Pasada (N),,36.148512,-115.190677,,,,,,0
2932,2932,Valley View @ Meadows (S),,36.169602,-115.192727,,,,,,0
2934,2934,Valley View @ Paratore (N),,36.156105,-115.190737,,,,,,0
2935,2935,Valley View @ Pennwood (N),,36.138307,-115.190438,,,,,,0
2936,2936,Valley View @ Pennwood (S),,36.136926,-115.190685,,,,,,0
2937,2937,Valley View @ Sahara (N),,36.145519,-115.190663,,,,,,0
2939,2939,Valley View @ San Joaquin (S),,36.140282,-115.190788,,,,,,0
2940,2940,Valley View @ San Joaquin (N),,36.140924,-115.190572,,,,,,0
